num,word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
8962,чистить,0,1,1,1,0,1,0,1,0,0
8963,паренхима,0,0,0,0,0,0,0,0,0,0
8964,родитель,0,0,0,0,0,0,0,0,0,0
8965,происхождение,1,0,0,0,0,0,0,0,0,0
8966,родительский,0,0,0,0,0,0,0,0,0,0
8967,круглая скобка,0,0,0,0,0,0,0,0,0,0
8968,вводный,0,0,0,0,0,0,0,0,0,0
8969,теменной,1,0,0,0,0,0,0,0,0,1
8970,шелуха,0,0,0,0,0,0,0,0,0,0
8971,приход,0,0,0,0,0,0,0,0,0,1
8972,соотношение,0,0,0,0,0,0,0,0,0,0
8973,парк,0,0,0,0,0,0,0,0,0,0
8974,манера выражаться,0,0,0,0,0,0,0,0,0,0
8975,парламент,0,0,0,0,0,0,0,0,0,1
8976,парламентской,0,0,0,0,0,0,0,0,0,0
8977,кабинет,0,0,0,0,0,0,0,0,0,0
8978,честное слово,0,0,0,1,0,0,0,0,0,0
8979,паркет,0,0,0,0,0,0,0,0,0,0
8980,попугай,0,1,0,0,1,0,0,0,0,0
8981,парирование,0,0,0,0,0,0,0,0,0,0
8982,разбор,0,0,0,0,0,0,0,0,0,0
8983,скупой,0,1,0,0,0,0,0,0,0,0
8984,скупость,0,0,0,0,0,0,0,0,0,0
8985,петрушка,0,0,0,0,0,0,0,0,0,0
8986,пастор,0,0,0,0,0,0,0,0,0,0
8987,часть,0,0,0,0,0,0,0,0,0,0
8988,принимать участие,1,0,0,0,0,0,0,0,0,1
8989,пристрастность,0,0,0,0,0,0,0,0,0,0
8990,частично,0,0,0,0,0,0,0,0,0,0
8991,участвовать,0,0,0,0,0,0,0,0,0,0
8992,участие,1,0,0,0,0,0,0,0,0,0
8993,частица,0,0,0,0,0,0,0,0,0,0
8994,особенность,0,0,0,0,0,0,0,0,0,0
8995,сведения,0,0,0,0,0,0,0,0,0,0
8996,расставание,0,0,0,0,0,0,0,1,0,0
8997,партизан,0,1,0,0,0,0,0,0,0,0
8998,пристрастность,0,0,0,0,0,0,0,0,0,0
8999,раздел,0,0,0,0,0,0,0,0,0,0
9000,частично,0,0,0,0,0,0,0,0,0,0
9001,партнер,1,0,0,0,0,0,0,0,0,0
9002,партнерство,1,0,0,0,0,0,0,0,0,1
9003,части,0,0,0,0,0,0,0,0,0,0
9004,вечеринка,0,0,0,0,0,0,0,0,0,0
9005,па,0,0,0,0,0,0,0,0,0,0
9006,проходить,0,0,0,0,0,0,0,0,0,0
9007,проходимый,0,0,0,0,0,0,0,0,0,0
9008,прохождение,0,0,0,0,0,0,0,0,0,0
9009,проход,0,0,0,0,0,0,0,0,0,0
9010,устаревший,0,1,0,0,0,0,0,0,0,0
9011,пассажир,0,0,0,1,0,0,0,0,0,0
9012,везде,0,0,0,0,0,0,0,0,0,0
9013,прохождение,0,0,0,0,0,0,0,0,0,0
9014,страсть,1,0,0,1,0,0,1,0,0,1
9015,страстный,1,0,0,1,0,0,1,0,0,1
9016,пассивный,0,1,0,0,0,0,0,0,0,0
9017,пассивность,0,1,0,0,0,0,0,0,0,0
9018,паспорт,0,0,0,0,0,0,0,0,0,0
9019,прошлое,0,0,0,0,0,0,0,0,0,0
9020,вставить,0,0,0,0,0,0,0,0,0,0
9021,пастель,0,0,0,0,0,0,0,0,0,0
9022,времяпровождение,1,0,0,0,0,0,0,0,0,0
9023,пастор,1,0,0,0,0,0,1,0,0,1
9024,кондитерские изделия,1,0,0,0,0,0,1,0,0,0
9025,пастбище,1,0,0,0,0,0,0,0,0,0
9026,пастообразный,0,0,0,0,0,0,0,0,0,0
9027,Пэт,0,0,0,0,0,0,0,0,0,0
9028,пластырь,0,1,0,0,0,0,0,0,0,0
9029,пэчворк,0,0,0,0,0,0,0,0,0,0
9030,паштет,0,0,0,0,0,0,0,0,0,0
9031,надколенник,0,0,0,0,0,0,0,0,0,0
9032,патент,1,0,0,0,0,0,0,0,0,0
9033,отцовский,0,0,0,0,0,0,0,0,0,0
9034,отцовство,0,0,0,0,0,0,0,0,0,0
9035,путь,0,0,0,0,0,0,0,0,0,0
9036,жалкий,0,1,0,0,1,0,0,1,0,0
9037,патология,0,0,0,0,0,0,0,0,0,0
9038,пафос,0,0,0,0,0,0,0,0,0,0
9039,путь,0,0,0,0,0,0,0,0,0,0
9040,терпение,1,0,0,1,0,0,0,0,0,1
9041,пациент,1,0,0,1,0,0,0,0,0,0
9042,патио,0,0,0,0,0,0,0,0,0,0
9043,патриарх,0,0,0,0,0,0,0,0,0,0
9044,патриархальный,1,0,0,0,0,0,0,0,0,1
9045,вотчина,0,0,0,0,0,0,0,0,0,0
9046,патриот,0,0,0,0,0,0,0,0,0,0
9047,патриотический,0,0,0,0,0,0,0,0,0,0
9048,патриотизм,0,0,0,0,0,0,0,0,0,0
9049,патруль,0,0,0,0,0,0,0,0,0,1
9050,покровитель,1,0,0,0,0,0,0,0,0,1
9051,покровительство,1,0,0,0,0,0,0,0,0,1
9052,покровительствовать,0,0,0,0,0,0,0,0,0,0
9053,покровительствующий,0,1,0,0,0,0,0,0,0,0
9054,стук,0,1,1,0,0,0,0,0,0,0
9055,шаблон,0,0,0,0,0,0,0,0,0,0
9056,малочисленность,0,1,1,0,1,0,0,1,0,0
9057,нищий,0,1,0,0,0,0,0,1,0,0
9058,пауза,0,0,0,0,0,0,0,0,0,0
9059,вымостить,0,0,0,0,0,0,0,0,0,0
9060,тротуар,0,0,0,0,0,0,0,0,0,1
9061,павильон,0,0,0,0,0,0,0,0,0,0
9062,мощение,0,0,0,0,0,0,0,0,0,0
9063,лапа,0,0,0,0,0,0,0,0,0,0
9064,пешка,0,1,0,0,0,0,0,0,0,1
9065,чел,0,0,0,0,0,0,0,0,0,0
9066,платить,1,0,0,1,0,0,1,0,0,1
9067,окупаемость,0,1,1,0,0,0,0,0,0,0
9068,плательщик,0,0,0,0,0,0,0,0,0,0
9069,оплата,0,1,0,0,0,0,0,0,0,0
9070,горох,0,0,0,0,0,0,0,0,0,0
9071,мир,1,0,0,1,0,0,1,0,0,1
9072,миролюбивый,1,0,0,0,0,0,0,0,0,0
9073,мирное,1,0,0,1,0,0,1,0,1,1
9074,павлин,1,0,0,0,0,0,0,0,0,0
9075,пик,0,0,0,0,0,0,0,0,0,0
9076,достигла своего пика,0,0,0,0,0,0,0,0,0,0
9077,жемчуг,0,0,0,0,0,0,0,0,0,0
9078,крестьянин,0,0,0,0,0,0,0,0,0,0
9079,торф,0,0,0,0,0,0,0,0,0,0
9080,галька,0,0,0,0,0,0,0,0,0,0
9081,клевать,1,0,0,0,0,0,0,0,0,0
9082,своеобразный,0,0,0,0,0,0,0,0,0,0
9083,особенности,0,1,0,0,0,0,0,0,0,0
9084,особенность,1,0,0,0,0,0,0,0,0,0
9085,особенно,0,0,0,0,0,0,0,0,0,0
9086,материальный,0,0,0,0,0,0,0,0,0,0
9087,педаль,0,0,0,0,0,0,0,0,0,0
9088,педантичный,0,0,0,0,0,0,0,0,0,0
9089,торговать вразнос,0,0,0,0,0,0,0,0,0,0
9090,пьедестал,0,0,0,0,0,0,0,0,0,0
9091,пешеход,0,1,0,0,0,0,0,0,0,0
9092,педиатрия,0,0,0,0,0,0,0,0,0,0
9093,родословная,1,0,0,0,0,0,0,0,0,1
9094,шагомер,0,0,0,0,0,0,0,0,0,0
9095,кожура,0,0,0,0,0,0,0,0,0,0
9096,писк,0,0,0,0,0,0,0,0,0,0
9097,вглядываться,0,0,0,0,0,0,0,0,0,0
9098,вглядываясь,0,0,0,0,0,0,0,0,0,0
9099,несравненный,1,0,0,0,0,0,0,0,0,0
9100,колышек,0,0,0,0,0,0,0,0,0,0
9101,колышки,0,0,0,0,0,0,0,0,0,0
9102,пелагический,0,0,0,0,0,0,0,0,0,0
9103,гранула,0,0,0,0,0,0,0,0,0,0
9104,ручка,0,0,0,0,0,0,0,0,0,0
9105,уголовный,0,1,0,0,0,1,0,1,0,0
9106,штраф,0,1,1,0,0,1,0,1,0,0
9107,покаяние,0,0,0,0,0,1,0,1,0,0
9108,склонность,1,0,0,0,0,0,0,0,0,0
9109,карандаш,0,0,0,0,0,0,0,0,0,0
9110,кулон,0,0,0,0,0,0,0,0,0,0
9111,нерешенность,0,0,0,0,0,0,0,0,0,0
9112,подвеска,0,0,0,0,0,0,0,0,0,0
9113,до,0,0,0,0,0,0,0,0,0,0
9114,маятник,0,0,0,0,0,0,0,0,0,0
9115,проникнуть,0,0,0,0,0,0,0,0,0,0
9116,проникающий,0,0,0,0,0,0,0,0,0,0
9117,проникновение,0,1,1,0,0,1,0,0,0,0
9118,полуостров,0,0,0,0,0,0,0,0,0,0
9119,тюрьма,0,1,1,0,0,0,0,0,0,0
9120,вымпел,0,0,0,0,0,0,0,0,0,0
9121,без гроша,0,0,0,0,0,0,0,0,0,0
9122,пенни,0,0,0,0,0,0,0,0,0,0
9123,пенсия,0,0,0,0,0,0,0,0,0,0
9124,пенсионер,0,0,0,0,0,0,0,0,0,0
9125,задумчивый,0,0,0,0,0,0,0,1,0,0
9126,пятиугольник,0,0,0,0,0,0,0,0,0,0
9127,пентхауз,0,0,0,0,0,0,0,0,0,0
9128,предпоследний,0,0,0,0,0,0,0,0,0,0
9129,люди,0,0,0,0,0,0,0,0,0,0
9130,населенный,0,0,0,0,0,0,0,0,0,0
9131,перец,0,0,0,0,0,0,0,0,0,0
9132,пептический,0,0,0,0,0,0,0,0,0,0
9133,воспринимать,1,0,0,0,0,0,0,0,0,1
9134,процент,0,0,0,0,0,0,0,0,0,0
9135,ощутимый,1,0,0,0,0,0,0,0,0,0
9136,восприятие,0,0,0,0,0,0,0,0,0,0
9137,восприимчивый,0,0,0,0,0,0,0,0,0,0
9138,окунь,0,0,0,0,0,0,0,0,0,0
9139,возможно,0,0,0,0,0,0,0,0,1,0
9140,просачивание,0,0,0,0,0,0,0,0,0,0
9141,перкуссия,0,0,0,0,0,0,0,0,0,0
9142,погибель,0,1,1,0,1,1,0,1,0,0
9143,безапелляционный,0,0,0,0,0,0,0,0,0,0
9144,постоянный,1,0,0,0,0,0,0,0,0,1
9145,идеальный,1,0,0,1,0,0,1,0,0,1
9146,совершенство,1,0,0,1,0,0,1,0,1,1
9147,перфорированный,0,0,0,0,0,0,0,0,0,0
9148,перфорация,0,0,0,0,0,0,0,0,0,0
9149,волей-неволей,0,0,0,0,0,0,0,0,0,0
9150,выполнять,0,0,0,0,0,0,0,0,0,0
9151,производительность,0,0,0,0,0,0,0,0,0,0
9152,исполнитель,1,0,0,0,0,0,0,0,0,0
9153,духи,0,0,0,0,0,0,0,0,0,0
9154,душистый,0,0,0,0,0,0,0,0,0,0
9155,пери,0,0,0,0,0,0,0,0,1,0
9156,перидот,0,0,0,0,0,0,0,0,0,0
9157,подвергать опасности,0,1,0,1,0,1,0,1,0,0
9158,опасный,0,1,0,1,0,1,0,1,0,0
9159,периметр,0,0,0,0,0,0,0,0,0,0
9160,период,0,0,0,0,0,0,0,0,0,0
9161,периодическое,0,0,0,0,0,0,0,0,0,0
9162,журнал,0,0,0,0,0,0,0,0,0,0
9163,периодически,0,0,0,0,0,0,0,0,0,0
9164,периодичность,0,0,0,0,0,0,0,0,0,1
9165,периферия,0,0,0,0,0,0,0,0,0,0
9166,погибать,0,1,0,0,0,1,0,1,0,0
9167,скоропортящийся,0,1,0,0,0,0,0,0,0,0
9168,погибший,0,1,0,0,0,0,0,1,0,0
9169,погибающих,0,1,0,0,0,1,0,1,0,0
9170,лжесвидетельство,0,1,0,0,0,1,0,0,1,0
9171,привилегия,1,0,0,0,0,0,0,0,0,0
9172,постоянство,0,0,0,0,0,0,0,0,0,0
9173,проницаемый,0,0,0,0,0,0,0,0,0,0
9174,проникать,0,0,0,0,0,0,0,0,0,0
9175,проникание,0,0,0,0,0,0,0,0,0,0
9176,допустимый,0,0,0,0,0,0,0,0,0,0
9177,разрешение,1,0,0,0,0,0,0,0,0,0
9178,разрешающий,0,0,0,0,0,0,0,0,0,0
9179,разрешение,0,0,0,0,0,0,0,0,0,0
9180,разрешенный,0,0,0,0,0,0,0,0,0,0
9181,позволяющий,0,0,0,0,0,0,0,0,0,0
9182,перестановка,0,0,0,0,0,0,0,0,0,0
9183,пагубный,0,1,1,0,0,1,0,1,0,0
9184,перпендикуляр,0,0,0,0,0,0,0,0,0,0
9185,совершать,0,0,0,0,0,0,0,0,0,0
9186,преступник,0,1,1,0,1,1,0,1,0,0
9187,вечный,0,0,0,0,0,0,0,0,0,0
9188,постоянно,0,0,0,0,0,0,0,0,0,0
9189,увековечивать,0,0,0,1,0,0,0,0,0,0
9190,увековечение,0,1,0,0,0,0,0,0,0,0
9191,вечность,1,0,0,1,0,0,0,0,0,1
9192,недоумевали,0,1,0,0,0,0,0,0,0,0
9193,озадачивающий,0,0,0,0,0,0,0,0,0,0
9194,растерянность,0,1,0,0,0,0,0,1,0,0
9195,преследовать,0,1,1,0,0,1,0,0,0,0
9196,преследование,0,1,1,0,1,1,0,1,0,0
9197,настойчивость,0,0,0,0,0,0,0,0,0,0
9198,упорно продолжать,0,0,0,0,0,0,0,0,0,0
9199,сохраняться,0,0,0,0,0,0,0,0,0,0
9200,настойчивость,1,0,0,0,0,0,0,0,0,0
9201,постоянный,1,0,0,0,0,0,0,0,0,0
9202,сохраняющиеся,0,0,0,0,0,0,0,0,0,0
9203,человек,0,0,0,0,0,0,0,0,0,0
9204,представительный,1,0,0,0,0,0,0,0,0,0
9205,персонаж,0,0,0,0,0,0,0,0,0,0
9206,личный,0,0,0,0,0,0,0,0,0,1
9207,персонификация,0,0,0,0,0,0,0,0,0,0
9208,персонал,0,0,0,0,0,0,0,0,0,0
9209,лиц,0,0,0,0,0,0,0,0,0,0
9210,перспектива,0,0,0,0,0,0,0,0,0,0
9211,пот,0,0,0,0,1,0,0,0,0,0
9212,убеждать,0,0,0,0,0,0,0,0,0,1
9213,убеждение,0,0,0,0,0,0,0,0,0,0
9214,убедительный,0,0,0,0,0,0,0,0,0,0
9215,дерзкий,0,0,0,0,0,0,0,0,0,0
9216,уместный,1,0,0,0,0,0,0,0,0,1
9217,возмущение,0,1,0,0,0,1,0,0,0,0
9218,коклюш,0,1,0,0,0,0,0,0,0,0
9219,прочтение,0,0,0,0,0,0,0,0,0,0
9220,просмотреть,0,0,0,0,0,0,0,0,0,0
9221,всепроникающий,0,0,0,0,0,0,0,0,0,0
9222,извращенный,0,1,1,0,1,1,0,0,0,0
9223,извращение,0,1,1,0,1,0,0,1,0,0
9224,извращенец,0,1,1,0,1,0,0,0,0,0
9225,извращенный,0,1,0,0,1,0,0,0,0,0
9226,пессимизм,0,1,1,0,0,1,0,1,0,0
9227,пессимист,0,1,0,0,0,1,0,1,0,0
9228,вредитель,0,1,1,0,1,1,0,0,0,0
9229,мор,0,1,0,0,1,1,0,0,0,0
9230,домашнее животное,0,1,0,0,0,0,0,0,0,0
9231,ходатайство,0,0,0,0,0,0,0,0,0,0
9232,проситель,0,0,0,0,0,0,0,0,0,0
9233,бензин,0,0,0,0,0,0,0,0,0,0
9234,нефтяной,1,1,0,0,1,0,0,0,0,0
9235,ласки,0,0,0,0,0,0,0,0,0,0
9236,мелкий,0,1,0,0,0,0,0,0,0,0
9237,отгороженное место в церкви,0,0,0,0,0,0,0,0,0,0
9238,оловянная посуда,0,0,0,0,0,0,0,0,0,0
9239,фаланга,0,0,0,0,0,1,0,0,0,1
9240,фантом,0,1,0,0,0,1,0,0,0,0
9241,фармацевтическая,1,0,0,0,0,0,0,0,0,0
9242,фармацевт,0,0,0,0,0,0,0,0,0,0
9243,фармакология,0,0,0,0,0,0,0,0,0,0
9244,аптека,0,0,0,0,0,0,0,0,0,0
9245,фаза,0,0,0,0,0,0,0,0,0,0
9246,явление,0,0,0,0,0,0,0,0,0,0
9247,благотворительный,0,0,0,0,0,0,0,0,0,1
9248,филантроп,1,0,0,0,0,0,0,0,0,1
9249,филантропия,1,0,0,0,0,0,0,0,0,0
9250,философ,1,0,0,0,0,0,0,0,0,1
9251,философский,0,0,0,0,0,0,0,0,0,0
9252,философский,0,0,0,0,0,0,0,0,0,0
9253,философия,0,0,0,0,0,0,0,0,0,0
9254,мокрота,0,1,0,0,1,0,0,0,0,0
9255,Феникс,1,0,0,0,0,0,0,0,0,0
9256,телефон,0,0,0,0,0,0,0,0,0,0
9257,фонетический,1,0,0,0,0,0,0,0,0,0
9258,фонетика,0,0,0,0,0,0,0,0,0,0
9259,акустика,0,0,0,0,0,0,0,0,0,0
9260,фонограф,0,0,0,0,0,0,0,0,0,0
9261,фонология,0,0,0,0,0,0,0,0,0,0
9262,фальшивый,0,1,1,0,1,0,0,0,0,0
9263,фосфор,0,0,0,0,0,0,0,0,0,0
9264,фосфор,0,0,0,0,0,0,0,0,0,0
9265,фото,0,0,0,0,0,0,0,0,0,0
9266,фотогеничный,0,0,0,0,0,0,0,0,0,0
9267,фотография,0,0,0,0,0,0,0,0,0,0
9268,фотограф,0,0,0,0,0,0,0,0,0,0
9269,фотография,0,0,0,0,0,0,0,0,0,0
9270,фотометрия,0,0,0,0,0,0,0,0,0,0
9271,фраза,0,0,0,0,0,0,0,0,0,0
9272,фразеология,0,0,0,0,0,0,0,0,0,0
9273,филогения,0,0,0,0,0,0,0,0,0,0
9274,физическая,0,0,0,0,0,0,0,0,0,0
9275,врач,1,0,0,0,0,0,0,0,0,1
9276,физик,0,0,0,0,0,0,0,0,0,1
9277,физика,1,0,0,0,0,0,0,0,0,0
9278,физиология,1,0,0,0,0,0,0,0,0,0
9279,телосложение,1,0,0,0,0,0,0,0,0,0
9280,пианист,0,0,0,0,0,0,0,0,0,0
9281,пианино,0,0,0,0,0,0,0,0,0,0
9282,площадь,0,0,0,0,0,0,0,0,0,0
9283,пикколо,0,0,0,0,0,0,0,0,0,0
9284,выбирать,1,0,0,0,0,0,0,0,0,0
9285,взял,0,0,0,0,0,0,0,0,0,0
9286,пикет,0,1,1,1,0,1,0,0,0,0
9287,пикетирование,0,1,1,0,0,0,0,0,0,0
9288,рассол,0,1,0,0,0,0,0,0,0,0
9289,подобрать,0,0,0,0,0,0,0,0,0,0
9290,пикник,1,0,0,1,0,0,1,0,1,1
9291,изобразительный,0,0,0,0,0,0,0,0,0,0
9292,картина,0,0,0,0,0,0,0,0,0,0
9293,живописный,1,0,0,0,0,0,1,0,0,0
9294,пирог,0,0,0,0,0,0,0,0,0,0
9295,по частям,0,0,0,0,0,0,0,0,0,0
9296,пестрый,0,0,0,0,0,0,0,0,0,0
9297,пирс,0,0,0,0,0,0,0,0,0,0
9298,проколоть,0,0,0,0,0,0,0,0,0,0
9299,благочестие,1,0,0,0,0,0,0,0,0,0
9300,свинья,0,1,0,0,1,0,0,0,0,0
9301,голубь,0,1,0,0,0,0,0,0,0,0
9302,пигмент,0,0,0,0,0,0,0,0,0,0
9303,щука,0,0,0,0,0,0,0,0,0,0
9304,куча,0,0,0,0,0,0,0,0,0,0
9305,геморрой,0,1,0,0,1,0,0,0,0,0
9306,паломник,0,0,0,0,0,0,0,0,0,0
9307,паломничество,0,0,0,0,0,0,0,0,0,0
9308,таблетка,1,0,0,0,0,0,0,0,0,1
9309,грабеж,0,1,1,0,1,1,0,0,0,0
9310,столп,0,0,0,0,0,0,0,0,0,0
9311,подушка,1,0,0,0,0,0,0,0,0,0
9312,наволочка,0,0,0,0,0,0,0,0,0,0
9313,пилот,1,0,0,0,0,0,0,0,0,1
9314,сутенер,0,1,0,0,0,0,0,0,0,0
9315,прыщ,0,1,0,0,1,0,0,0,0,0
9316,штырь,0,0,0,0,0,0,0,0,0,0
9317,ущипнуть,0,0,0,0,0,0,0,0,0,0
9318,ущемление,0,0,0,0,0,0,0,0,0,0
9319,сосна,0,1,0,0,0,0,0,1,0,0
9320,ананас,0,0,0,0,0,0,0,0,0,0
9321,пинг,0,0,0,0,0,0,0,0,0,0
9322,булавочное отверстие,0,0,0,0,0,0,0,0,0,0
9323,шестерня,0,1,0,0,0,1,0,0,0,0
9324,розовый,0,0,0,0,0,0,0,0,0,0
9325,вершина,1,0,0,0,0,0,0,0,0,0
9326,пионер,1,0,0,0,0,0,0,0,0,0
9327,благочестивый,1,0,0,0,1,0,0,1,0,1
9328,очко,0,0,0,0,0,0,0,0,0,0
9329,труба,0,0,0,0,0,0,0,0,0,0
9330,водопроводной,0,0,0,0,0,0,0,0,0,0
9331,трубопровод,0,0,0,0,0,0,0,0,0,0
9332,волынщик,0,0,0,0,0,0,0,0,0,0
9333,пипетка,0,0,0,0,0,0,0,0,0,0
9334,пике,0,1,1,0,0,0,0,0,0,0
9335,пиратство,0,1,0,0,0,0,0,0,0,0
9336,пират,0,1,1,0,0,0,0,0,0,0
9337,умывальница,0,0,0,0,0,0,0,0,0,0
9338,пистолет,0,1,0,0,0,0,0,0,0,0
9339,поршень,0,0,0,0,0,0,0,0,0,0
9340,яма,0,0,0,0,0,0,0,0,0,0
9341,шаг,0,0,0,0,0,0,0,0,0,0
9342,кувшин,0,0,0,0,0,0,0,0,0,0
9343,ловушка,0,1,1,0,1,1,0,1,1,0
9344,сердцевина,1,0,0,0,0,0,0,0,0,1
9345,содержательный,0,0,0,0,0,0,0,0,0,0
9346,рябой,0,0,0,0,0,0,0,0,0,0
9347,жалость,0,0,0,0,0,0,0,1,0,0
9348,стержень,1,0,0,0,0,0,0,0,0,1
9349,пикс,0,0,0,0,0,0,0,0,0,0
9350,плакат,0,0,0,0,0,0,0,0,1,0
9351,место,0,0,0,0,0,0,0,0,0,0
9352,плацебо,0,0,0,0,0,0,0,0,0,0
9353,спокойный,1,0,0,0,0,0,0,0,0,0
9354,карман в юбке,0,0,0,0,0,0,0,0,0,0
9355,плагиат,0,1,0,0,1,0,0,0,0,0
9356,чума,0,1,0,0,1,1,0,1,0,0
9357,плед,0,0,0,0,0,0,0,0,0,0
9358,гладкий,0,0,0,0,0,0,0,0,0,0
9359,истец,0,1,0,0,0,0,0,0,0,0
9360,жалобный,0,0,0,0,0,0,0,1,0,0
9361,план,0,0,0,1,0,0,0,0,0,0
9362,самолет,0,0,0,0,0,0,0,0,0,0
9363,планета,0,0,0,0,0,0,0,0,0,0
9364,планетарий,0,0,0,0,0,0,0,0,0,0
9365,планеты,0,0,0,0,0,0,0,0,0,0
9366,доска,0,0,0,0,0,0,0,0,0,0
9367,планируемый,0,0,0,0,0,0,0,0,0,0
9368,планирование,1,0,0,1,0,0,0,0,0,1
9369,растение,0,0,0,0,0,0,0,0,0,0
9370,плантация,0,0,0,0,0,0,0,0,0,0
9371,плантатор,0,0,0,0,0,0,0,0,0,0
9372,насаждение,0,0,0,0,0,0,0,0,0,0
9373,плазма,0,0,0,0,0,0,0,0,0,0
9374,штукатурка,0,0,0,0,0,0,0,0,0,0
9375,пластик,0,0,0,0,0,0,0,0,0,0
9376,пластичность,0,0,0,0,0,0,0,0,0,0
9377,коса,0,0,0,0,0,0,0,0,0,0
9378,пластина,0,0,0,0,0,0,0,0,0,0
9379,плато,0,0,0,0,0,0,0,0,0,0
9380,покрытием,0,1,0,0,0,0,0,0,0,0
9381,платформа,0,0,0,0,0,0,0,0,0,0
9382,обшивка,0,0,0,0,0,0,0,0,0,0
9383,взвод,0,0,0,0,0,0,0,0,0,0
9384,блюдо,0,0,0,0,0,0,0,0,0,0
9385,правдоподобие,0,0,0,0,0,0,0,0,0,0
9386,играть,0,0,0,0,0,0,0,0,0,0
9387,Плайя,0,0,0,0,0,0,0,0,0,0
9388,игрок,0,1,0,0,0,0,0,0,0,0
9389,игривый,1,0,1,0,0,0,1,0,1,1
9390,детская площадка,1,0,0,1,0,0,1,0,1,1
9391,театр,1,0,0,0,0,0,1,0,0,0
9392,друг детства,0,0,0,0,0,0,0,0,0,0
9393,драматург,0,0,0,0,0,0,0,0,0,0
9394,площадь,0,0,0,0,0,0,0,0,0,0
9395,заявление,0,1,0,1,0,1,0,1,0,0
9396,приятный,1,0,0,1,0,0,1,0,1,1
9397,довольный,1,0,0,0,0,0,1,0,0,0
9398,приятный,1,0,0,0,0,0,1,0,0,0
9399,складка,0,0,0,0,0,0,0,0,0,0
9400,плиссированный,0,0,0,0,0,0,0,0,0,0
9401,залог,1,0,0,0,0,0,1,0,0,1
9402,залог,0,0,0,0,0,0,0,0,0,0
9403,пленарное,1,0,0,0,0,0,0,0,0,0
9404,богатый,1,0,0,0,0,0,0,0,0,0
9405,много,0,0,0,0,0,0,0,0,0,0
9406,пленум,0,0,0,0,0,0,0,0,0,0
9407,изобилие,0,0,0,0,0,0,0,0,0,0
9408,сплетение,1,0,0,0,0,0,0,0,0,0
9409,гибкий,0,0,0,0,0,0,0,0,0,0
9410,пликация,0,0,0,0,0,0,0,0,0,0
9411,плоскогубцы,0,0,0,0,0,0,0,0,0,0
9412,положение,0,1,0,1,1,1,0,1,0,0
9413,плинтус,0,0,0,0,0,0,0,0,0,0
9414,трудолюбивый,0,1,0,0,0,0,0,0,0,0
9415,сюжет,0,0,0,0,0,0,0,0,0,0
9416,плуг,0,0,0,0,0,0,0,0,0,0
9417,вспаханный,0,0,0,0,0,0,0,0,0,0
9418,ржанка,0,0,0,0,0,0,0,0,0,0
9419,плуг,0,0,0,0,0,0,0,0,0,0
9420,вспаханный,0,0,0,0,0,0,0,0,0,0
9421,вспашка,0,0,0,0,0,0,0,0,0,0
9422,срывать,0,0,0,0,0,0,0,0,0,0
9423,штекер,0,0,0,0,0,0,0,0,0,0
9424,слива,1,0,0,0,0,0,0,0,0,0
9425,оперение,0,0,0,0,0,0,0,0,0,0
9426,отвес,1,0,0,0,0,0,0,0,0,0
9427,шлейф,0,0,0,0,0,0,0,0,0,0
9428,отвес,0,1,0,0,0,1,0,0,0,0
9429,пухлый,0,0,0,1,0,0,0,0,0,0
9430,голосующий только за одного,0,0,0,0,0,0,0,0,0,0
9431,грабеж,0,1,1,0,1,1,0,1,1,0
9432,падение,0,1,0,0,0,1,0,0,0,0
9433,множественное число,0,0,0,0,0,0,0,0,0,0
9434,множество,0,0,0,0,0,0,0,0,0,0
9435,плюш,1,0,0,0,0,0,0,0,0,0
9436,плутоний,0,0,0,0,0,0,0,0,0,0
9437,курсировать,1,0,0,0,0,0,0,0,0,0
9438,пневмония,0,1,0,0,0,1,0,0,0,0
9439,браконьерство,0,1,1,0,1,1,0,1,0,0
9440,карман,0,0,0,0,0,0,0,0,0,0
9441,бумажник,0,0,0,0,0,0,0,0,0,0
9442,стручок,0,0,0,0,0,0,0,0,0,0
9443,стихотворение,0,0,0,0,0,0,0,0,0,0
9444,поэт,0,0,0,0,0,0,0,0,0,0
9445,поэтический,0,0,0,0,0,0,0,0,0,0
9446,поэтический,0,0,0,0,0,0,0,0,0,0
9447,поэтика,0,0,0,0,0,0,0,0,0,0
9448,поэзия,0,0,0,0,0,0,0,0,0,0
9449,острый,0,0,0,0,0,0,0,0,0,0
9450,точка,0,0,0,0,0,0,0,0,0,0
9451,многозначительно,1,0,0,0,0,0,0,0,0,0
9452,указатель,0,0,0,0,0,0,0,0,0,0
9453,бессмысленный,0,1,0,0,0,0,0,1,0,0
9454,уравновешенность,0,0,0,0,0,0,0,0,0,0
9455,яд,0,1,1,0,1,1,0,1,0,0
9456,отравлен,0,1,1,0,1,1,0,1,0,0
9457,отравление,0,1,0,0,1,0,0,0,0,0
9458,ядовитый,0,1,1,0,1,1,0,1,0,0
9459,совать,0,1,0,1,0,0,0,0,0,0
9460,покер,0,0,0,0,0,0,0,0,0,0
9461,полярный,0,0,0,0,0,0,0,0,0,0
9462,полярность,0,0,0,0,0,0,0,0,1,0
9463,столб,0,0,0,0,0,0,0,0,0,0
9464,полемика,0,1,1,0,1,0,0,0,0,0
9465,полиция,1,0,0,0,0,1,0,0,0,1
